product_number,discount,orders,day_of_week,month,is_weekend,quarter,is_summer,is_winter,department_desc_MENS OWN BRAND FOOTWEAR,department_desc_MENS OWN BRAND OUTERWEAR,Predictions
4564,30.0,0.0,1,2,0,1,0,1,0,0,3.0
2900,68.11,9.0,4,9,0,3,0,0,1,0,7.0
680,0.0,5.0,6,6,1,2,1,0,0,0,4.0
2996,0.0,4.0,0,11,0,4,0,0,0,0,3.0
142,30.0,0.0,1,10,0,4,0,0,0,1,0.0
281,40.0,0.0,6,1,1,1,0,1,0,0,1.0
322,50.0,0.0,5,7,1,3,1,0,0,1,0.0
4332,14.55,0.0,1,8,0,3,1,0,0,0,0.0
141,70.0,10.0,2,8,0,3,1,0,0,1,11.0
1047,38.16,5.0,2,9,0,3,0,0,1,0,1.0
4465,0.0,34.0,5,2,1,1,0,1,1,0,16.0
3466,40.0,43.0,4,12,0,4,0,1,0,1,43.0
3170,20.0,0.0,0,7,0,3,1,0,1,0,1.0
1296,24.23,5.0,6,1,1,1,0,1,0,0,1.0
4559,6.76,0.0,1,1,0,1,0,1,0,0,5.0
1745,23.08,0.0,4,6,0,2,1,0,1,0,1.0
2353,7.69,8.0,0,3,0,1,0,0,1,0,3.0
726,40.0,13.0,2,2,0,1,0,1,1,0,31.0
2106,16.36,0.0,5,2,1,1,0,1,0,0,0.0
1712,0.0,5.0,5,10,1,4,0,0,1,0,1.0
1960,19.61,0.0,5,4,1,2,0,0,0,0,1.0
3174,41.67,0.0,6,6,1,2,1,0,1,0,1.0
3171,2.0,0.0,4,4,0,2,0,0,1,0,0.0
302,48.86,0.0,2,7,0,3,1,0,0,1,0.0
1739,28.21,0.0,6,8,1,3,1,0,1,0,6.0
135,46.67,0.0,5,4,1,2,0,0,0,1,3.0
2577,5.0,16.0,1,12,0,4,0,1,1,0,5.0
2408,51.85,0.0,6,1,1,1,0,1,1,0,1.0
119,0.0,72.0,4,10,0,4,0,0,0,1,54.0
2376,26.435000000000002,0.0,4,7,0,3,1,0,1,0,6.0
2380,4.76,0.0,5,3,1,1,0,0,1,0,0.0
701,20.0,0.0,2,9,0,3,0,0,1,0,0.0
309,25.0,0.0,5,6,1,2,1,0,0,0,1.0
2999,20.0,0.0,4,10,0,4,0,0,0,0,0.0
2359,0.0,21.0,2,11,0,4,0,0,1,0,25.0
729,56.82,0.0,4,11,0,4,0,0,1,0,2.0
1035,30.77,0.0,0,12,0,4,0,1,0,1,1.0
2367,0.0,0.0,3,9,0,3,0,0,1,0,2.0
1739,0.0,4.0,2,6,0,2,1,0,1,0,4.0
2571,23.335,0.0,0,1,0,1,0,1,1,0,1.0
2570,10.0,0.0,5,4,1,2,0,0,1,0,0.0
2485,20.0,4.0,4,10,0,4,0,0,0,0,0.0
1184,30.0,0.0,1,8,0,3,1,0,0,0,2.0
2371,5.41,20.0,5,1,1,1,0,1,1,0,13.0
3482,23.31,0.0,1,2,0,1,0,1,0,0,2.0
1381,19.875,0.0,1,5,0,2,0,0,1,0,0.0
3754,2.78,20.0,2,6,0,2,1,0,1,0,20.0
3807,38.1,0.0,3,8,0,3,1,0,0,1,2.0
2231,70.0,0.0,4,8,0,3,1,0,1,0,4.0
1803,40.0,0.0,4,9,0,3,0,0,0,0,0.0
2101,3.08,9.0,2,6,0,2,1,0,1,0,15.0
3842,1.25,0.0,0,6,0,2,1,0,0,1,0.0
1182,20.0,0.0,0,8,0,3,1,0,0,0,1.0
1734,29.225,0.0,3,10,0,4,0,0,1,0,0.0
145,33.5,0.0,3,3,0,1,0,0,0,1,1.0
1298,0.0,0.0,5,11,1,4,0,0,0,0,1.0
2349,9.43,5.0,4,4,0,2,0,0,1,0,10.0
1738,60.0,16.0,4,1,0,1,0,1,1,0,11.0
3304,20.0,0.0,5,8,1,3,1,0,0,0,0.0
378,30.0,0.0,6,1,1,1,0,1,0,0,0.0
2379,15.0,0.0,4,12,0,4,0,1,1,0,3.0
683,14.49,0.0,1,7,0,3,1,0,0,0,2.0
3417,21.88,0.0,2,5,0,2,0,0,1,0,11.0
2107,20.0,0.0,0,7,0,3,1,0,0,0,0.0
681,0.0,0.0,5,8,1,3,1,0,0,0,1.0
701,20.0,0.0,0,10,0,4,0,0,1,0,1.0
680,0.0,0.0,5,5,1,2,0,0,0,0,1.0
2413,0.0,4.0,1,8,0,3,1,0,1,0,8.0
315,0.0,0.0,5,2,1,1,0,1,0,0,0.0
3770,53.45,0.0,5,7,1,3,1,0,1,0,1.0
2413,0.0,0.0,5,5,1,2,0,0,1,0,2.0
2250,35.0,0.0,2,6,0,2,1,0,0,0,1.0
138,50.0,4.0,3,12,0,4,0,1,0,1,2.0
302,48.86,0.0,6,5,1,2,0,0,0,1,0.0
681,0.0,4.0,3,2,0,1,0,1,0,0,1.0
2363,53.95,0.0,5,11,1,4,0,0,1,0,1.0
3491,0.0,0.0,1,1,0,1,0,1,0,0,1.0
3336,29.17,11.0,5,8,1,3,1,0,0,1,10.0
1712,0.0,0.0,0,6,0,2,1,0,1,0,0.0
3461,15.0,4.0,5,1,1,1,0,1,0,1,6.0
2497,20.0,0.0,6,12,1,4,0,1,0,0,0.0
3405,54.55,40.0,4,1,0,1,0,1,1,0,11.0
3478,31.52,0.0,1,8,0,3,1,0,0,0,1.0
302,37.62,0.0,0,1,0,1,0,1,0,1,0.0
139,0.0,0.0,6,5,1,2,0,0,0,1,0.0
2358,0.0,0.0,3,3,0,1,0,0,1,0,58.0
2059,0.0,16.0,1,10,0,4,0,0,1,0,5.0
1187,0.0,5.0,4,6,0,2,1,0,0,0,3.0
721,52.7,123.0,6,2,1,1,0,1,1,0,92.0
2070,20.0,0.0,6,9,1,3,0,0,0,1,14.0
398,14.675,0.0,6,4,1,2,0,0,0,1,1.0
2906,45.0,8.0,6,7,1,3,1,0,1,0,19.0
413,0.0,22.0,3,3,0,1,0,0,0,0,27.0
1325,16.67,0.0,1,1,0,1,0,1,0,1,1.0
2352,34.62,0.0,0,1,0,1,0,1,1,0,0.0
272,40.32,0.0,4,4,0,2,0,0,0,0,2.0
1742,3.12,0.0,3,3,0,1,0,0,1,0,2.0
2407,40.56,0.0,0,1,0,1,0,1,0,0,0.0
1303,20.0,0.0,1,9,0,3,0,0,0,0,0.0
4549,10.06,0.0,0,11,0,4,0,0,0,0,0.0
4549,10.06,0.0,5,11,1,4,0,0,0,0,0.0
2375,0.0,5.0,6,5,1,2,0,0,1,0,7.0
4646,0.0,0.0,2,2,0,1,0,1,0,0,1.0
675,15.86,0.0,6,6,1,2,1,0,0,0,1.0
141,60.0,0.0,5,9,1,3,0,0,0,1,2.0
676,26.08,0.0,4,11,0,4,0,0,0,0,3.0
698,25.33,23.0,5,7,1,3,1,0,1,0,31.0
3479,25.0,4.0,4,5,0,2,0,0,0,0,1.0
3746,8.165,11.0,6,8,1,3,1,0,1,0,5.0
703,0.0,17.0,4,6,0,2,1,0,1,0,16.0
2078,32.5,24.0,4,10,0,4,0,0,0,1,22.0
3395,0.0,5.0,3,3,0,1,0,0,0,0,3.0
2347,0.0,0.0,6,5,1,2,0,0,1,0,7.0
694,0.0,0.0,4,1,0,1,0,1,1,0,18.0
3562,60.0,0.0,1,1,0,1,0,1,0,1,0.0
1386,0.0,0.0,4,2,0,1,0,1,1,0,1.0
997,0.0,0.0,5,2,1,1,0,1,0,0,1.0
3399,10.02,0.0,2,2,0,1,0,1,0,0,0.0
3766,10.0,5.0,2,2,0,1,0,1,1,0,11.0
3465,0.0,0.0,1,2,0,1,0,1,0,1,8.0
2258,11.11,0.0,4,12,0,4,0,1,0,1,0.0
2405,40.0,0.0,2,12,0,4,0,1,0,0,1.0
3742,0.0,0.0,5,10,1,4,0,0,0,0,5.0
700,20.0,0.0,2,5,0,2,0,0,1,0,0.0
3318,6.25,0.0,0,9,0,3,0,0,1,0,4.0
4330,11.43,0.0,3,7,0,3,1,0,0,0,0.0
1742,20.0,0.0,4,10,0,4,0,0,1,0,1.0
1741,22.47,0.0,3,4,0,2,0,0,1,0,0.0
1732,37.78,0.0,2,3,0,1,0,0,1,0,1.0
4468,59.26,21.0,2,1,0,1,0,1,1,0,6.0
1386,0.0,0.0,6,7,1,3,1,0,1,0,4.0
3432,0.0,47.0,2,11,0,4,0,0,0,1,33.0
3317,50.0,20.0,2,12,0,4,0,1,1,0,22.0
2409,47.09,0.0,1,11,0,4,0,0,1,0,0.0
3324,0.0,0.0,0,4,0,2,0,0,0,0,1.0
3488,0.0,0.0,6,2,1,1,0,1,0,0,5.0
1799,40.0,0.0,0,6,0,2,1,0,0,0,5.0
129,0.0,0.0,1,11,0,4,0,0,0,1,4.0
4375,0.0,0.0,6,8,1,3,1,0,0,0,3.0
1908,12.94,0.0,6,12,1,4,0,1,0,1,2.0
1297,0.0,0.0,5,6,1,2,1,0,0,0,0.0
4566,50.0,0.0,6,10,1,4,0,0,0,0,0.0
1193,20.29,0.0,6,9,1,3,0,0,0,0,2.0
2258,11.11,0.0,3,12,0,4,0,1,0,1,0.0
1747,0.0,10.0,1,3,0,1,0,0,1,0,16.0
4329,0.0,0.0,0,3,0,1,0,0,0,0,0.0
1413,11.11,14.0,0,1,0,1,0,1,1,0,13.0
3488,0.0,10.0,6,3,1,1,0,0,0,0,6.0
3312,6.25,17.0,1,12,0,4,0,1,1,0,7.0
1026,30.0,4.0,6,12,1,4,0,1,0,0,0.0
3447,0.0,10.0,1,2,0,1,0,1,0,1,3.0
3490,0.0,5.0,6,2,1,1,0,1,0,0,5.0
389,0.0,0.0,5,4,1,2,0,0,0,0,4.0
295,0.0,0.0,1,5,0,2,0,0,0,0,0.0
1413,0.0,29.0,6,7,1,3,1,0,1,0,27.0
4556,20.0,4.0,6,1,1,1,0,1,0,0,2.0
1720,0.0,11.0,3,11,0,4,0,0,1,0,1.0
1045,26.39,5.0,0,8,0,3,1,0,0,0,2.0
1035,20.0,0.0,0,12,0,4,0,1,0,1,3.0
1184,40.0,4.0,4,9,0,3,0,0,0,0,4.0
2900,49.265,4.0,3,11,0,4,0,0,1,0,0.0
3426,0.0,0.0,4,12,0,4,0,1,0,1,19.0
580,20.0,10.0,6,2,1,1,0,1,0,0,3.0
4464,0.0,13.0,6,5,1,2,0,0,1,0,12.0
2499,0.0,0.0,1,5,0,2,0,0,0,0,1.0
4140,0.0,54.0,0,3,0,1,0,0,1,0,22.0
2819,20.22,0.0,6,2,1,1,0,1,0,0,2.0
699,6.67,32.0,0,6,0,2,1,0,1,0,25.0
1729,46.67,0.0,0,4,0,2,0,0,1,0,1.0
3332,6.67,23.0,3,11,0,4,0,0,0,1,51.0
2367,47.915,15.0,4,10,0,4,0,0,1,0,11.0
680,0.0,0.0,3,4,0,2,0,0,0,0,1.0
1736,18.89,0.0,6,3,1,1,0,0,1,0,1.0
4656,0.0,4.0,0,7,0,3,1,0,0,0,3.0
3771,44.405,0.0,3,1,0,1,0,1,1,0,0.0
4553,20.0,9.0,2,12,0,4,0,1,0,0,12.0
413,0.0,40.0,5,6,1,2,1,0,0,0,43.0
3491,0.0,0.0,4,11,0,4,0,0,0,0,2.0
1691,30.0,5.0,0,6,0,2,1,0,0,0,9.0
1299,30.0,21.0,6,2,1,1,0,1,0,0,3.0
147,0.0,0.0,2,1,0,1,0,1,0,1,4.0
2557,6.0,0.0,3,2,0,1,0,1,1,0,4.0
3334,51.25,54.0,6,9,1,3,0,0,0,1,29.0
3762,0.0,14.0,0,1,0,1,0,1,1,0,13.0
2396,0.0,0.0,6,8,1,3,1,0,0,0,0.0
1724,37.5,0.0,6,12,1,4,0,1,1,0,4.0
1572,11.11,4.0,6,1,1,1,0,1,0,1,8.0
379,30.0,0.0,6,8,1,3,1,0,0,0,0.0
1725,20.0,0.0,3,12,0,4,0,1,1,0,6.0
3440,30.0,8.0,1,1,0,1,0,1,0,1,7.0
1331,31.945,46.0,0,7,0,3,1,0,1,0,41.0
1038,0.0,4.0,2,8,0,3,1,0,0,1,2.0
2094,0.0,0.0,3,2,0,1,0,1,0,1,0.0
2411,46.53,5.0,0,5,0,2,0,0,0,0,4.0
315,0.0,0.0,0,8,0,3,1,0,0,0,1.0
1808,30.0,0.0,0,11,0,4,0,0,0,0,0.0
3319,30.0,10.0,6,6,1,2,1,0,1,0,16.0
2992,20.0,0.0,6,8,1,3,1,0,0,0,0.0
3490,0.0,10.0,0,11,0,4,0,0,0,0,3.0
146,20.0,0.0,2,6,0,2,1,0,0,1,0.0
1423,0.0,0.0,1,6,0,2,1,0,1,0,1.0
2070,0.0,60.0,4,1,0,1,0,1,0,1,49.0
1307,0.0,4.0,3,12,0,4,0,1,0,0,2.0
1365,3.45,0.0,4,7,0,3,1,0,0,0,1.0
3743,47.045,4.0,6,6,1,2,1,0,1,0,5.0
3562,58.46,0.0,4,8,0,3,1,0,0,1,0.0
3746,3.335,0.0,5,11,1,4,0,0,1,0,5.0
2401,0.0,0.0,3,11,0,4,0,0,0,0,0.0
1714,30.0,0.0,5,1,1,1,0,1,1,0,5.0
3394,0.0,0.0,3,7,0,3,1,0,0,0,1.0
3773,38.46,0.0,2,11,0,4,0,0,1,0,1.0
2562,23.0,0.0,2,12,0,4,0,1,1,0,0.0
4109,21.25,0.0,2,3,0,1,0,0,1,0,1.0
3301,0.0,0.0,1,1,0,1,0,1,0,0,0.0
4556,30.0,4.0,3,2,0,1,0,1,0,0,2.0
286,0.0,0.0,2,2,0,1,0,1,0,0,1.0
1394,22.22,0.0,6,11,1,4,0,0,1,0,4.0
2404,0.0,0.0,3,1,0,1,0,1,1,0,1.0
2998,25.0,0.0,2,6,0,2,1,0,0,0,3.0
2401,10.0,0.0,0,12,0,4,0,1,0,0,0.0
286,30.0,0.0,6,9,1,3,0,0,0,0,0.0
3414,24.165,0.0,5,10,1,4,0,0,1,0,1.0
1746,37.04,11.0,4,3,0,1,0,0,1,0,0.0
4449,43.75,39.0,1,8,0,3,1,0,1,0,41.0
3417,6.25,44.0,1,10,0,4,0,0,1,0,24.0
3455,15.0,5.0,6,1,1,1,0,1,0,1,5.0
313,21.654285714285713,0.0,2,8,0,3,1,0,1,0,0.0
3308,5.0,12.0,5,6,1,2,1,0,0,0,7.0
2104,2.44,16.0,0,2,0,1,0,1,1,0,1.0
1742,3.12,0.0,5,6,1,2,1,0,1,0,0.0
672,33.05,0.0,1,1,0,1,0,1,0,0,2.0
322,37.5,0.0,4,2,0,1,0,1,0,1,0.0
3327,50.0,23.0,1,11,0,4,0,0,0,1,3.0
2103,9.76,4.0,4,9,0,3,0,0,1,0,3.0
3483,44.065,0.0,5,11,1,4,0,0,1,0,1.0
1713,10.0,0.0,0,1,0,1,0,1,1,0,1.0
3013,0.0,0.0,0,4,0,2,0,0,0,0,1.0
4329,0.0,0.0,4,7,0,3,1,0,0,0,0.0
1399,0.0,4.0,2,11,0,4,0,0,1,0,1.0
1890,0.0,0.0,6,5,1,2,0,0,0,0,1.0
1407,0.0,0.0,6,10,1,4,0,0,0,0,1.0
281,40.0,0.0,4,2,0,1,0,1,0,0,3.0
1731,15.29,0.0,0,1,0,1,0,1,1,0,0.0
2094,0.0,0.0,4,9,0,3,0,0,0,1,0.0
2412,30.0,9.0,3,3,0,1,0,0,0,0,5.0
3807,38.1,0.0,4,6,0,2,1,0,0,1,1.0
137,60.0,5.0,2,11,0,4,0,0,0,1,2.0
3751,42.4,4.0,2,11,0,4,0,0,1,0,1.0
1034,0.0,5.0,0,6,0,2,1,0,0,1,8.0
3752,2.5,25.0,2,7,0,3,1,0,1,0,18.0
322,37.5,0.0,4,8,0,3,1,0,0,1,0.0
3491,0.0,0.0,3,12,0,4,0,1,0,0,2.0
2347,0.0,0.0,5,4,1,2,0,0,1,0,4.0
2051,3.45,4.0,2,3,0,1,0,0,0,0,0.0
1806,30.0,0.0,5,2,1,1,0,1,0,0,1.0
4561,25.0,9.0,6,12,1,4,0,1,0,0,6.0
713,46.92,0.0,3,2,0,1,0,1,1,0,1.0
680,0.0,10.0,0,4,0,2,0,0,0,0,1.0
2360,30.0,0.0,4,11,0,4,0,0,1,0,0.0
3314,38.0,10.0,2,1,0,1,0,1,1,0,12.0
1742,20.0,0.0,3,9,0,3,0,0,1,0,1.0
3811,40.0,22.0,4,12,0,4,0,1,0,1,7.0
2497,20.0,0.0,3,1,0,1,0,1,0,0,0.0
4329,0.0,0.0,5,8,1,3,1,0,0,0,0.0
130,47.69,0.0,0,8,0,3,1,0,0,1,1.0
2570,20.0,0.0,0,10,0,4,0,0,1,0,0.0
1813,30.0,35.0,0,12,0,4,0,1,0,0,10.0
4657,0.0,5.0,1,5,0,2,0,0,0,0,3.0
3769,49.07,36.0,5,2,1,1,0,1,1,0,37.0
4375,0.0,11.0,6,7,1,3,1,0,0,0,4.0
1738,28.21,5.0,6,7,1,3,1,0,1,0,15.0
2571,16.67,0.0,1,1,0,1,0,1,1,0,0.0
2076,40.0,22.0,3,10,0,4,0,0,0,1,5.0
399,26.98,0.0,6,1,1,1,0,1,0,1,1.0
379,30.0,0.0,2,1,0,1,0,1,0,0,0.0
1388,0.0,34.0,3,5,0,2,0,0,1,0,71.0
385,0.0,4.0,5,3,1,1,0,0,0,0,1.0
3013,0.0,0.0,2,11,0,4,0,0,0,0,0.0
1742,3.12,0.0,0,1,0,1,0,1,1,0,1.0
421,20.0,0.0,4,12,0,4,0,1,0,1,1.0
3487,10.0,4.0,4,8,0,3,1,0,0,0,5.0
1583,0.0,0.0,4,9,0,3,0,0,0,0,1.0
4659,0.0,0.0,3,7,0,3,1,0,0,0,2.0
1296,20.0,0.0,0,12,0,4,0,1,0,0,1.0
4659,0.0,0.0,5,10,1,4,0,0,0,0,0.0
4564,30.0,0.0,5,4,1,2,0,0,0,0,0.0
676,15.52,0.0,0,10,0,4,0,0,0,0,0.0
106,45.0,0.0,4,10,0,4,0,0,0,1,1.0
129,37.37,0.0,1,8,0,3,1,0,0,1,0.0
273,40.0,4.0,2,3,0,1,0,0,0,0,3.0
148,10.0,4.0,4,1,0,1,0,1,0,1,3.0
1037,0.0,11.0,1,9,0,3,0,0,0,1,4.0
2377,6.0,5.0,3,3,0,1,0,0,1,0,0.0
2374,0.0,9.0,6,1,1,1,0,1,1,0,6.0
106,47.97,0.0,3,4,0,2,0,0,0,1,0.0
3842,20.0,0.0,4,7,0,3,1,0,0,1,0.0
152,40.45,0.0,1,1,0,1,0,1,0,1,0.0
4464,0.0,4.0,3,12,0,4,0,1,1,0,9.0
1689,15.0,4.0,0,2,0,1,0,1,1,0,7.0
2365,0.0,0.0,3,4,0,2,0,0,1,0,0.0
378,30.0,0.0,6,1,1,1,0,1,0,0,0.0
3414,24.165,0.0,1,12,0,4,0,1,1,0,1.0
286,15.97,0.0,6,1,1,1,0,1,0,0,0.0
4108,28.75,0.0,4,5,0,2,0,0,1,0,4.0
3770,53.45,0.0,2,6,0,2,1,0,1,0,1.0
273,50.0,0.0,5,1,1,1,0,1,0,0,0.0
3287,40.0,0.0,3,1,0,1,0,1,0,0,0.0
3444,0.0,5.0,1,1,0,1,0,1,0,1,5.0
3098,0.0,0.0,0,7,0,3,1,0,0,0,1.0
399,30.16,5.0,1,2,0,1,0,1,0,1,9.0
3304,20.0,5.0,5,8,1,3,1,0,0,0,0.0
2899,12.763333333333334,0.0,6,4,1,2,0,0,1,0,1.0
2051,3.45,0.0,1,6,0,2,1,0,0,0,1.0
1895,1.67,0.0,0,7,0,3,1,0,0,1,0.0
2567,0.0,0.0,5,5,1,2,0,0,1,0,0.0
674,11.92,0.0,6,10,1,4,0,0,0,0,1.0
1716,0.0,0.0,3,2,0,1,0,1,1,0,0.0
4646,0.0,4.0,5,10,1,4,0,0,0,0,0.0
4565,35.05,0.0,1,9,0,3,0,0,0,0,0.0
2363,10.0,0.0,5,2,1,1,0,1,1,0,0.0
3449,0.0,0.0,4,11,0,4,0,0,0,1,8.0
1895,1.67,0.0,6,5,1,2,0,0,0,1,2.0
2372,0.0,22.0,5,2,1,1,0,1,1,0,17.0
3307,10.0,0.0,4,12,0,4,0,1,0,0,0.0
2491,0.0,0.0,2,3,0,1,0,0,0,0,4.0
1025,20.0,0.0,3,3,0,1,0,0,0,0,1.0
3437,0.0,16.0,1,2,0,1,0,1,0,1,4.0
4445,0.0,0.0,3,12,0,4,0,1,1,0,2.0
3454,0.0,24.0,1,11,0,4,0,0,0,1,43.0
3438,33.33,89.0,4,11,0,4,0,0,0,1,73.0
1737,26.03,0.0,4,1,0,1,0,1,1,0,0.0
2375,30.67,11.0,1,1,0,1,0,1,1,0,11.0
2565,21.0,0.0,6,1,1,1,0,1,1,0,0.0
723,30.0,13.0,4,7,0,3,1,0,1,0,7.0
2993,16.67,0.0,2,7,0,3,1,0,0,0,0.0
1960,29.45,0.0,0,1,0,1,0,1,0,0,1.0
317,60.0,0.0,5,4,1,2,0,0,0,1,1.0
3746,8.165,0.0,4,8,0,3,1,0,1,0,5.0
3303,20.0,0.0,1,1,0,1,0,1,0,0,0.0
3332,30.0,159.0,2,11,0,4,0,0,0,1,206.0
2899,60.985,0.0,2,12,0,4,0,1,1,0,1.0
1396,27.665,0.0,2,2,0,1,0,1,1,0,3.0
2367,0.0,0.0,1,6,0,2,1,0,1,0,1.0
2402,0.0,4.0,3,9,0,3,0,0,1,0,9.0
2221,0.0,0.0,3,2,0,1,0,1,0,0,2.0
131,48.67,4.0,2,6,0,2,1,0,0,1,1.0
1819,0.0,8.0,0,5,0,2,0,0,0,0,12.0
1409,20.0,0.0,4,1,0,1,0,1,0,0,1.0
286,30.0,0.0,3,10,0,4,0,0,0,0,0.0
1192,0.0,10.0,4,9,0,3,0,0,0,0,2.0
1910,0.0,0.0,3,11,0,4,0,0,0,0,8.0
3807,38.1,0.0,3,7,0,3,1,0,0,1,0.0
3567,35.71,0.0,3,9,0,3,0,0,0,1,0.0
4333,7.69,0.0,2,5,0,2,0,0,0,0,2.0
2489,20.11,0.0,3,8,0,3,1,0,0,0,0.0
3856,20.0,0.0,5,6,1,2,1,0,0,0,2.0
4464,0.0,31.0,4,1,0,1,0,1,1,0,9.0
1571,42.86,0.0,5,4,1,2,0,0,0,1,4.0
2106,20.0,0.0,0,1,0,1,0,1,0,0,0.0
1201,10.0,17.0,2,3,0,1,0,0,1,0,13.0
3313,27.665,17.0,0,2,0,1,0,1,1,0,6.0
2557,10.0,5.0,3,5,0,2,0,0,1,0,5.0
326,50.0,0.0,4,6,0,2,1,0,0,1,0.0
3007,0.0,0.0,4,9,0,3,0,0,0,0,18.0
1712,40.0,5.0,1,12,0,4,0,1,1,0,11.0
2503,19.97,0.0,1,4,0,2,0,0,0,0,1.0
2563,0.0,42.0,6,1,1,1,0,1,1,0,15.0
3397,0.0,13.0,3,8,0,3,1,0,0,0,3.0
689,5.45,11.0,3,2,0,1,0,1,1,0,6.0
2261,32.5,5.0,6,3,1,1,0,0,0,1,0.0
3847,30.0,0.0,5,1,1,1,0,1,0,0,2.0
2379,0.0,0.0,2,1,0,1,0,1,1,0,2.0
2079,20.0,10.0,5,7,1,3,1,0,0,1,13.0
3755,38.11,0.0,4,7,0,3,1,0,1,0,0.0
4116,28.79,0.0,5,6,1,2,1,0,0,0,0.0
3309,20.0,5.0,3,6,0,2,1,0,0,0,15.0
2,15.459999999999999,0.0,5,12,1,4,0,1,1,0,0.0
144,5.0,0.0,1,1,0,1,0,1,0,1,1.0
3403,12.855,0.0,3,3,0,1,0,0,1,0,1.0
1812,27.35,9.0,5,2,1,1,0,1,0,0,11.0
1025,20.0,0.0,6,7,1,3,1,0,0,0,0.0
4142,0.0,0.0,6,3,1,1,0,0,1,0,0.0
1043,32.59,0.0,2,3,0,1,0,0,1,0,1.0
716,0.0,14.0,3,1,0,1,0,1,1,0,18.0
4128,42.785,20.0,1,9,0,3,0,0,1,0,14.0
1743,28.900000000000002,0.0,4,2,0,1,0,1,1,0,0.0
2363,0.0,4.0,5,4,1,2,0,0,1,0,11.0
138,26.33,0.0,3,2,0,1,0,1,0,1,25.0
1724,45.0,0.0,0,8,0,3,1,0,1,0,2.0
4449,6.25,4.0,5,10,1,4,0,0,1,0,23.0
1304,20.0,16.0,0,6,0,2,1,0,0,0,2.0
1421,17.14,0.0,1,4,0,2,0,0,1,0,2.0
2375,30.67,11.0,1,12,0,4,0,1,1,0,49.0
1896,20.74,0.0,2,2,0,1,0,1,0,1,0.0
2071,38.25,0.0,1,11,0,4,0,0,0,1,6.0
1045,0.0,0.0,5,5,1,2,0,0,0,0,2.0
4646,0.0,0.0,0,3,0,1,0,0,0,0,1.0
1393,39.515,4.0,6,2,1,1,0,1,1,0,6.0
2408,51.85,4.0,0,4,0,2,0,0,1,0,1.0
151,0.0,0.0,1,1,0,1,0,1,0,1,1.0
322,37.5,0.0,4,8,0,3,1,0,0,1,0.0
1803,0.0,0.0,3,1,0,1,0,1,0,0,0.0
3319,0.0,0.0,1,2,0,1,0,1,1,0,0.0
1734,2.0,0.0,1,4,0,2,0,0,1,0,0.0
2107,20.0,0.0,1,6,0,2,1,0,0,0,0.0
2404,27.085,0.0,3,6,0,2,1,0,1,0,1.0
4548,20.0,0.0,5,2,1,1,0,1,0,0,2.0
1393,37.18,0.0,0,5,0,2,0,0,1,0,3.0
4549,0.0,0.0,2,6,0,2,1,0,0,0,2.0
2360,30.0,0.0,1,5,0,2,0,0,1,0,1.0
2261,32.5,0.0,0,11,0,4,0,0,0,1,0.0
2077,24.0,37.0,4,9,0,3,0,0,0,1,18.0
2895,0.0,225.0,0,12,0,4,0,1,1,0,158.0
3417,43.12,4.0,3,8,0,3,1,0,1,0,21.0
3841,50.0,0.0,6,2,1,1,0,1,0,1,0.0
1908,1.29,0.0,3,6,0,2,1,0,0,1,0.0
4118,0.18,0.0,2,5,0,2,0,0,1,0,0.0
1737,35.89,0.0,1,1,0,1,0,1,1,0,0.0
1908,1.29,0.0,6,5,1,2,0,0,0,1,0.0
1416,15.0,5.0,3,1,0,1,0,1,0,0,3.0
141,60.0,0.0,3,9,0,3,0,0,0,1,1.0
4464,0.0,31.0,1,4,0,2,0,0,1,0,22.0
282,40.0,0.0,2,4,0,2,0,0,0,0,1.0
1193,30.0,0.0,6,11,1,4,0,0,0,0,2.0
3169,21.88,5.0,1,7,0,3,1,0,1,0,2.0
1746,37.04,5.0,6,1,1,1,0,1,1,0,3.0
1730,25.0,5.0,2,11,0,4,0,0,1,0,4.0
1809,20.0,0.0,3,3,0,1,0,0,0,0,1.0
1687,20.0,0.0,6,1,1,1,0,1,0,0,2.0
3004,15.0,0.0,2,2,0,1,0,1,0,0,1.0
4546,20.0,0.0,5,12,1,4,0,1,0,0,2.0
4567,25.0,0.0,1,5,0,2,0,0,0,0,0.0
1329,34.38,13.0,1,3,0,1,0,0,1,0,16.0
2,15.459999999999999,0.0,1,1,0,1,0,1,1,0,0.0
1387,50.0,0.0,3,4,0,2,0,0,1,0,0.0
2249,19.135,0.0,5,9,1,3,0,0,0,0,0.0
2258,33.33,10.0,1,7,0,3,1,0,0,1,2.0
4117,41.49,0.0,4,2,0,1,0,1,1,0,1.0
3488,0.0,0.0,3,6,0,2,1,0,0,0,5.0
2369,0.0,4.0,2,3,0,1,0,0,1,0,1.0
2380,4.76,0.0,0,9,0,3,0,0,1,0,4.0
281,40.0,4.0,1,2,0,1,0,1,0,0,2.0
1303,0.0,0.0,0,11,0,4,0,0,0,0,1.0
288,30.0,0.0,1,2,0,1,0,1,0,0,4.0
2352,34.62,0.0,5,1,1,1,0,1,1,0,0.0
1404,45.0,0.0,5,12,1,4,0,1,0,0,0.0
3169,13.715,0.0,2,2,0,1,0,1,1,0,0.0
1203,15.0,4.0,1,8,0,3,1,0,1,0,15.0
3562,58.46,0.0,4,8,0,3,1,0,0,1,0.0
4140,0.0,27.0,5,4,1,2,0,0,1,0,25.0
